sale_id,employee_id,product,region,quantity,unit_price,total_amount,sale_date,customer_rating,discount_percent
676,114,Keyboard,Central,3,1203.33,3005.68,2023-01-29 03:00:00,5,16.74
677,26,Tablet,North,5,748.27,2861.01,2023-01-29 04:00:00,4,23.53
678,783,Monitor,East,1,1793.74,1462.26,2023-01-29 05:00:00,5,18.48
679,499,Keyboard,Central,4,186.88,646.38,2023-01-29 06:00:00,1,13.53
680,508,Keyboard,South,6,1961.63,9025.07,2023-01-29 07:00:00,2,23.32
681,545,Phone,East,4,1251.77,4408.23,2023-01-29 08:00:00,1,11.96
682,62,Monitor,South,7,407.76,2453.86,2023-01-29 09:00:00,3,14.03
683,229,Phone,East,7,1374.18,8185.99,2023-01-29 10:00:00,2,14.9
684,815,Mouse,West,6,1538.59,8285.31,2023-01-29 11:00:00,4,10.25
685,607,Headphones,Central,9,887.22,6311.33,2023-01-29 12:00:00,4,20.96
686,35,Tablet,South,2,1730.18,3300.15,2023-01-29 13:00:00,1,4.63
687,705,Tablet,East,8,343.93,2369.82,2023-01-29 14:00:00,3,13.87
688,456,Laptop,South,8,593.73,3892.02,2023-01-29 15:00:00,4,18.06
689,588,Phone,East,4,232.31,719.23,2023-01-29 16:00:00,5,22.6
690,891,Headphones,East,6,461.21,2155.7,2023-01-29 17:00:00,2,22.1
691,502,Laptop,North,6,515.52,2699.68,2023-01-29 18:00:00,5,12.72
692,761,Tablet,North,5,1839.38,7718.04,2023-01-29 19:00:00,4,16.08
693,595,Headphones,North,1,202.31,182.36,2023-01-29 20:00:00,4,9.86
694,25,Keyboard,South,3,883.46,2340.29,2023-01-29 21:00:00,1,11.7
695,569,Mouse,West,7,1088.18,5891.19,2023-01-29 22:00:00,1,22.66
696,32,Keyboard,East,8,1802.45,11064.16,2023-01-29 23:00:00,2,23.27
697,831,Mouse,Central,2,1995.51,3097.43,2023-01-30 00:00:00,1,22.39
698,12,Phone,North,3,1519.11,4399.65,2023-01-30 01:00:00,3,3.46
699,319,Monitor,South,4,1943.04,6120.58,2023-01-30 02:00:00,2,21.25
700,845,Laptop,South,5,1584.85,6045.41,2023-01-30 03:00:00,3,23.71
701,604,Laptop,South,3,1928.25,5262.39,2023-01-30 04:00:00,1,9.03
702,1,Monitor,Central,5,1429.18,6219.08,2023-01-30 05:00:00,2,12.97
703,435,Headphones,Central,8,205.54,1324.01,2023-01-30 06:00:00,4,19.48
704,838,Monitor,North,8,833.74,5732.8,2023-01-30 07:00:00,5,14.05
705,136,Phone,Central,2,1310.86,1970.48,2023-01-30 08:00:00,4,24.84
706,196,Tablet,North,6,733.9,3901.85,2023-01-30 09:00:00,3,11.39
707,133,Monitor,Central,4,583.1,1916.07,2023-01-30 10:00:00,4,17.85
708,985,Mouse,Central,9,1175.93,8486.8,2023-01-30 11:00:00,4,19.81
709,86,Tablet,Central,2,1870.33,3278.69,2023-01-30 12:00:00,5,12.35
710,476,Monitor,North,8,118.21,743.12,2023-01-30 13:00:00,5,21.42
711,807,Laptop,East,1,1550.0,1338.42,2023-01-30 14:00:00,4,13.65
712,791,Keyboard,North,6,1459.32,7854.94,2023-01-30 15:00:00,5,10.29
713,324,Mouse,East,1,1929.71,1877.61,2023-01-30 16:00:00,4,2.7
714,180,Phone,South,2,1864.89,3362.77,2023-01-30 17:00:00,2,9.84
715,516,Mouse,South,3,1536.35,3763.29,2023-01-30 18:00:00,4,18.35
716,638,Headphones,North,9,1064.8,7376.19,2023-01-30 19:00:00,1,23.03
717,175,Keyboard,East,5,448.32,2100.6,2023-01-30 20:00:00,5,6.29
718,763,Mouse,East,2,1113.21,2028.71,2023-01-30 21:00:00,5,8.88
719,21,Monitor,East,5,1542.44,7415.28,2023-01-30 22:00:00,3,3.85
720,997,Mouse,South,5,1796.55,7431.43,2023-01-30 23:00:00,3,17.27
721,952,Mouse,North,1,1589.94,1208.35,2023-01-31 00:00:00,1,24.0
722,105,Mouse,West,3,430.77,1085.28,2023-01-31 01:00:00,5,16.02
723,578,Headphones,East,5,1219.39,5156.19,2023-01-31 02:00:00,5,15.43
724,443,Mouse,East,9,697.74,5410.56,2023-01-31 03:00:00,3,13.84
726,49,Headphones,North,8,440.43,2880.76,2023-01-31 05:00:00,4,18.24
727,528,Tablet,East,1,270.78,230.03,2023-01-31 06:00:00,5,15.05
728,145,Keyboard,North,9,1693.3,12719.05,2023-01-31 07:00:00,5,16.54
729,340,Phone,East,6,554.09,2577.52,2023-01-31 08:00:00,4,22.47
730,762,Tablet,Central,1,605.16,486.55,2023-01-31 09:00:00,5,19.6
731,855,Laptop,East,8,1921.88,12373.83,2023-01-31 10:00:00,1,19.52
732,354,Headphones,Central,5,789.22,3031.39,2023-01-31 11:00:00,3,23.18
733,75,Headphones,North,7,68.69,361.82,2023-01-31 12:00:00,3,24.75
734,802,Mouse,East,7,603.5,3610.68,2023-01-31 13:00:00,3,14.53
735,929,Mouse,South,7,282.63,1924.6,2023-01-31 14:00:00,2,2.72
736,794,Phone,South,6,250.48,1330.35,2023-01-31 15:00:00,1,11.48
737,578,Laptop,West,8,201.1,1292.03,2023-01-31 16:00:00,1,19.69
738,637,Mouse,South,9,1206.86,10786.79,2023-01-31 17:00:00,4,0.69
739,319,Monitor,Central,2,419.23,826.55,2023-01-31 18:00:00,2,1.42
740,87,Mouse,South,7,754.42,5192.22,2023-01-31 19:00:00,5,1.68
741,553,Mouse,South,2,1730.93,2829.03,2023-01-31 20:00:00,1,18.28
742,982,Monitor,South,6,877.46,4605.09,2023-01-31 21:00:00,2,12.53
743,698,Laptop,East,2,1835.6,3332.72,2023-01-31 22:00:00,2,9.22
744,866,Monitor,West,6,1020.98,5964.16,2023-01-31 23:00:00,1,2.64
745,892,Headphones,North,2,827.73,1352.35,2023-02-01 00:00:00,4,18.31
746,847,Monitor,West,1,1513.26,1391.75,2023-02-01 01:00:00,2,8.03
747,778,Keyboard,Central,7,192.69,1259.4,2023-02-01 02:00:00,3,6.63
748,783,Headphones,East,3,224.48,563.6,2023-02-01 03:00:00,2,16.31
749,42,Mouse,East,4,1321.35,4546.5,2023-02-01 04:00:00,5,13.98
750,93,Phone,South,6,999.53,5453.84,2023-02-01 05:00:00,1,9.06
751,697,Headphones,South,5,1591.31,6680.32,2023-02-01 06:00:00,5,16.04
752,727,Laptop,Central,4,1836.73,6848.8,2023-02-01 07:00:00,4,6.78
753,507,Laptop,East,9,807.32,5822.15,2023-02-01 08:00:00,3,19.87
754,529,Monitor,North,6,1213.0,6860.97,2023-02-01 09:00:00,1,5.73
755,956,Headphones,West,6,1026.36,5913.68,2023-02-01 10:00:00,2,3.97
756,265,Mouse,East,2,1964.14,3159.91,2023-02-01 11:00:00,3,19.56
757,626,Laptop,North,6,1670.61,8249.47,2023-02-01 12:00:00,2,17.7
758,292,Tablet,North,7,1827.89,12210.49,2023-02-01 13:00:00,4,4.57
759,969,Mouse,West,8,545.96,4240.58,2023-02-01 14:00:00,1,2.91
760,464,Tablet,North,8,1556.43,9841.62,2023-02-01 15:00:00,4,20.96
761,804,Keyboard,Central,9,567.67,4117.37,2023-02-01 16:00:00,4,19.41
762,560,Tablet,North,3,457.05,1258.99,2023-02-01 17:00:00,4,8.18
763,819,Laptop,Central,7,1891.32,11061.39,2023-02-01 18:00:00,4,16.45
764,97,Monitor,North,7,87.64,594.46,2023-02-01 19:00:00,2,3.1
765,887,Keyboard,South,1,1932.51,1687.47,2023-02-01 20:00:00,5,12.68
766,95,Headphones,North,8,341.06,2715.66,2023-02-01 21:00:00,2,0.47
767,326,Mouse,Central,4,1647.9,5946.28,2023-02-01 22:00:00,3,9.79
768,74,Laptop,North,5,588.05,2885.27,2023-02-01 23:00:00,4,1.87
769,336,Keyboard,North,6,733.87,3880.12,2023-02-02 00:00:00,3,11.88
770,68,Keyboard,North,3,472.68,1268.58,2023-02-02 01:00:00,2,10.54
771,758,Laptop,Central,5,1191.75,5296.73,2023-02-02 02:00:00,4,11.11
772,918,Headphones,North,5,728.79,3602.77,2023-02-02 03:00:00,2,1.13
773,77,Headphones,West,1,1331.92,1211.51,2023-02-02 04:00:00,4,9.04
774,208,Monitor,West,3,80.51,195.86,2023-02-02 05:00:00,2,18.91
775,884,Phone,Central,3,175.53,478.04,2023-02-02 06:00:00,1,9.22
776,766,Tablet,South,1,244.34,200.65,2023-02-02 07:00:00,5,17.88
777,221,Headphones,West,7,867.04,5508.48,2023-02-02 08:00:00,5,9.24
778,262,Monitor,East,1,1638.85,1465.46,2023-02-02 09:00:00,4,10.58
779,410,Tablet,West,7,1781.95,10714.87,2023-02-02 10:00:00,1,14.1
780,331,Keyboard,East,4,527.38,1608.09,2023-02-02 11:00:00,3,23.77
781,344,Laptop,Central,9,1170.02,10243.76,2023-02-02 12:00:00,1,2.72
782,989,Headphones,South,7,1548.31,10749.3,2023-02-02 13:00:00,4,0.82
783,771,Monitor,East,5,613.22,2600.05,2023-02-02 14:00:00,1,15.2
784,820,Keyboard,East,7,847.57,4525.09,2023-02-02 15:00:00,3,23.73
785,74,Headphones,West,9,1071.75,7259.39,2023-02-02 16:00:00,4,24.74
786,637,Mouse,East,6,313.01,1650.81,2023-02-02 17:00:00,5,12.1
788,254,Keyboard,Central,6,347.97,1751.26,2023-02-02 19:00:00,5,16.12
789,959,Headphones,Central,1,1272.36,1095.63,2023-02-02 20:00:00,5,13.89
790,833,Keyboard,West,4,193.56,651.52,2023-02-02 21:00:00,2,15.85
791,820,Laptop,South,8,419.91,2625.28,2023-02-02 22:00:00,3,21.85
792,747,Laptop,West,5,708.82,2882.77,2023-02-02 23:00:00,1,18.66
793,986,Phone,Central,5,201.85,883.9,2023-02-03 00:00:00,5,12.42
794,762,Laptop,West,8,423.81,2998.88,2023-02-03 01:00:00,5,11.55
795,332,Tablet,Central,8,1826.98,12278.77,2023-02-03 02:00:00,3,15.99
797,345,Laptop,North,5,1324.19,5863.51,2023-02-03 04:00:00,5,11.44
798,584,Mouse,East,5,799.6,3981.61,2023-02-03 05:00:00,5,0.41
799,747,Laptop,South,8,1361.67,10419.5,2023-02-03 06:00:00,5,4.35
800,836,Tablet,North,1,1197.95,1051.68,2023-02-03 07:00:00,2,12.21
801,668,Keyboard,Central,7,485.82,2701.21,2023-02-03 08:00:00,2,20.57
802,455,Headphones,West,7,1702.06,11083.98,2023-02-03 09:00:00,4,6.97
803,906,Headphones,West,9,1009.28,7896.3,2023-02-03 10:00:00,1,13.07
804,115,Laptop,East,2,1653.95,3022.76,2023-02-03 11:00:00,3,8.62
805,313,Headphones,West,3,841.72,2459.0,2023-02-03 12:00:00,4,2.62
806,228,Laptop,North,4,1970.14,5992.38,2023-02-03 13:00:00,2,23.96
807,834,Laptop,West,1,1552.45,1220.69,2023-02-03 14:00:00,2,21.37
808,858,Phone,North,7,1933.6,13269.91,2023-02-03 15:00:00,2,1.96
809,245,Monitor,North,3,1052.94,2590.55,2023-02-03 16:00:00,4,17.99
810,818,Monitor,South,3,973.7,2667.26,2023-02-03 17:00:00,2,8.69
811,526,Phone,East,3,1523.13,3432.98,2023-02-03 18:00:00,4,24.87
812,528,Monitor,Central,8,1766.57,13064.14,2023-02-03 19:00:00,2,7.56
813,950,Mouse,North,9,1930.08,16333.69,2023-02-03 20:00:00,5,5.97
814,427,Monitor,East,2,682.88,1171.82,2023-02-03 21:00:00,5,14.2
815,42,Laptop,Central,1,1607.47,1271.83,2023-02-03 22:00:00,1,20.88
816,465,Tablet,West,9,460.76,3947.38,2023-02-03 23:00:00,2,4.81
817,622,Tablet,East,6,1113.87,5497.62,2023-02-04 00:00:00,1,17.74
818,278,Keyboard,East,9,400.7,3550.76,2023-02-04 01:00:00,4,1.54
819,836,Monitor,East,6,727.42,3361.99,2023-02-04 02:00:00,1,22.97
820,19,Tablet,West,2,1866.15,3656.53,2023-02-04 03:00:00,2,2.03
821,66,Monitor,West,1,334.88,258.33,2023-02-04 04:00:00,4,22.86
822,167,Keyboard,East,8,1283.18,9005.87,2023-02-04 05:00:00,4,12.27
823,585,Tablet,South,3,1206.26,3213.48,2023-02-04 06:00:00,5,11.2
824,403,Laptop,North,1,285.44,215.99,2023-02-04 07:00:00,4,24.33
825,912,Mouse,West,8,685.66,4127.12,2023-02-04 08:00:00,4,24.76
826,822,Phone,South,1,1147.81,961.29,2023-02-04 09:00:00,1,16.25
827,409,Phone,West,8,415.0,3214.42,2023-02-04 10:00:00,4,3.18
828,112,Phone,East,1,1611.22,1407.4,2023-02-04 11:00:00,3,12.65
829,274,Monitor,South,9,1945.71,15194.63,2023-02-04 12:00:00,5,13.23
830,407,Tablet,Central,9,468.78,3676.45,2023-02-04 13:00:00,5,12.86
831,373,Tablet,North,9,414.48,3199.12,2023-02-04 14:00:00,4,14.24
832,597,Keyboard,North,3,937.12,2798.15,2023-02-04 15:00:00,1,0.47
833,651,Laptop,West,4,1508.14,4959.97,2023-02-04 16:00:00,5,17.78
834,39,Headphones,North,5,599.12,2462.08,2023-02-04 17:00:00,5,17.81
835,105,Tablet,Central,6,88.77,517.23,2023-02-04 18:00:00,3,2.89
836,324,Mouse,South,9,1105.38,8529.78,2023-02-04 19:00:00,4,14.26
837,793,Keyboard,South,4,1915.37,6572.78,2023-02-04 20:00:00,5,14.21
838,959,Tablet,East,6,812.99,4045.76,2023-02-04 21:00:00,5,17.06
839,992,Tablet,South,1,869.26,850.74,2023-02-04 22:00:00,5,2.13
840,414,Keyboard,West,2,1939.36,3271.31,2023-02-04 23:00:00,5,15.66
841,429,Keyboard,Central,8,1404.48,10447.08,2023-02-05 00:00:00,1,7.02
842,635,Monitor,East,4,1452.39,5072.91,2023-02-05 01:00:00,2,12.68
843,730,Tablet,West,7,1147.27,6478.52,2023-02-05 02:00:00,3,19.33
844,889,Headphones,West,4,1950.49,6425.69,2023-02-05 03:00:00,1,17.64
845,61,Mouse,West,9,1393.29,12167.18,2023-02-05 04:00:00,3,2.97
846,612,Laptop,North,9,1795.31,13769.67,2023-02-05 05:00:00,5,14.78
847,307,Laptop,West,4,1413.79,4284.91,2023-02-05 06:00:00,3,24.23
848,354,Headphones,North,8,1483.48,11402.62,2023-02-05 07:00:00,4,3.92
849,393,Keyboard,South,6,616.3,2909.43,2023-02-05 08:00:00,4,21.32
850,204,Keyboard,North,1,641.78,529.08,2023-02-05 09:00:00,2,17.56
851,258,Keyboard,West,7,1576.82,8901.94,2023-02-05 10:00:00,2,19.35
852,486,Tablet,Central,1,628.58,584.27,2023-02-05 11:00:00,3,7.05
853,517,Keyboard,Central,3,1147.4,3194.36,2023-02-05 12:00:00,1,7.2
854,446,Keyboard,South,8,536.24,3318.25,2023-02-05 13:00:00,1,22.65
855,709,Tablet,West,9,1643.12,13457.15,2023-02-05 14:00:00,5,9.0
856,180,Tablet,North,3,265.48,783.86,2023-02-05 15:00:00,1,1.58
857,342,Headphones,Central,1,1667.42,1417.14,2023-02-05 16:00:00,2,15.01
858,133,Monitor,East,1,1225.32,1187.09,2023-02-05 17:00:00,1,3.12
859,443,Tablet,West,7,414.47,2323.64,2023-02-05 18:00:00,5,19.91
860,836,Mouse,West,5,1106.97,4647.06,2023-02-05 19:00:00,4,16.04
861,253,Keyboard,East,1,600.87,469.46,2023-02-05 20:00:00,1,21.87
862,265,Monitor,Central,6,680.76,3283.17,2023-02-05 21:00:00,1,19.62
863,93,Laptop,East,6,735.48,4289.32,2023-02-05 22:00:00,2,2.8
864,662,Headphones,South,4,173.47,627.75,2023-02-05 23:00:00,3,9.53
865,411,Monitor,North,7,1972.63,11135.1,2023-02-06 00:00:00,4,19.36
866,138,Tablet,North,7,111.49,699.03,2023-02-06 01:00:00,3,10.43
867,208,Keyboard,Central,9,1341.87,9140.95,2023-02-06 02:00:00,5,24.31
868,637,Keyboard,East,1,773.89,631.57,2023-02-06 03:00:00,5,18.39
869,746,Keyboard,West,5,1309.72,6523.06,2023-02-06 04:00:00,3,0.39
870,573,Monitor,West,3,744.68,1742.55,2023-02-06 05:00:00,2,22.0
871,307,Keyboard,West,7,1363.81,9306.09,2023-02-06 06:00:00,2,2.52
872,266,Tablet,South,4,1472.01,5681.37,2023-02-06 07:00:00,2,3.51
873,646,Monitor,South,4,1396.58,4560.67,2023-02-06 08:00:00,4,18.36
874,318,Keyboard,West,1,272.23,213.37,2023-02-06 09:00:00,5,21.62
875,113,Laptop,Central,1,1330.94,1152.46,2023-02-06 10:00:00,5,13.41
876,901,Laptop,South,2,595.98,1105.78,2023-02-06 11:00:00,5,7.23
877,378,Mouse,South,2,106.16,193.68,2023-02-06 12:00:00,4,8.78
878,454,Keyboard,North,1,858.92,785.31,2023-02-06 13:00:00,5,8.57
879,191,Keyboard,North,8,895.41,6578.04,2023-02-06 14:00:00,3,8.17
880,891,Monitor,Central,6,960.99,5415.95,2023-02-06 15:00:00,1,6.07
881,440,Monitor,South,6,1424.41,7245.69,2023-02-06 16:00:00,4,15.22
882,187,Phone,South,9,652.25,4548.86,2023-02-06 17:00:00,1,22.51
883,831,Keyboard,East,5,664.8,3068.72,2023-02-06 18:00:00,3,7.68
884,367,Mouse,Central,4,168.08,640.92,2023-02-06 19:00:00,2,4.67
885,89,Keyboard,Central,6,1389.3,6588.62,2023-02-06 20:00:00,2,20.96
886,187,Tablet,East,8,1157.26,7541.63,2023-02-06 21:00:00,2,18.54
887,819,Monitor,East,1,731.38,561.19,2023-02-06 22:00:00,4,23.27
888,946,Keyboard,North,7,1425.12,9562.84,2023-02-06 23:00:00,2,4.14
889,132,Monitor,Central,8,1097.85,8465.74,2023-02-07 00:00:00,4,3.61
890,872,Keyboard,Central,9,965.03,7509.28,2023-02-07 01:00:00,4,13.54
891,635,Headphones,East,8,1047.08,7089.99,2023-02-07 02:00:00,1,15.36
892,560,Monitor,West,7,1290.88,7951.82,2023-02-07 03:00:00,2,12.0
893,800,Mouse,West,3,1337.01,3410.58,2023-02-07 04:00:00,5,14.97
894,376,Headphones,North,2,613.47,1171.61,2023-02-07 05:00:00,2,4.51
895,691,Tablet,West,3,324.45,856.65,2023-02-07 06:00:00,2,11.99
896,692,Keyboard,West,4,355.44,1187.88,2023-02-07 07:00:00,2,16.45
897,99,Phone,West,4,1296.81,4625.98,2023-02-07 08:00:00,5,10.82
898,842,Tablet,South,6,1752.1,8726.51,2023-02-07 09:00:00,5,16.99
899,34,Monitor,North,7,848.52,5269.65,2023-02-07 10:00:00,4,11.28
900,932,Headphones,East,4,380.56,1395.29,2023-02-07 11:00:00,5,8.34
901,582,Tablet,West,6,1525.37,8457.57,2023-02-07 12:00:00,4,7.59
902,171,Mouse,South,9,1673.35,13513.47,2023-02-07 13:00:00,1,10.27
903,366,Phone,West,6,1767.14,10541.34,2023-02-07 14:00:00,4,0.58
904,784,Monitor,South,3,1233.32,3081.7,2023-02-07 15:00:00,2,16.71
905,59,Headphones,North,1,1728.42,1363.2,2023-02-07 16:00:00,3,21.13
906,181,Tablet,West,5,80.06,364.79,2023-02-07 17:00:00,3,8.87
907,19,Headphones,South,3,259.11,768.39,2023-02-07 18:00:00,2,1.15
908,226,Headphones,Central,8,230.52,1389.21,2023-02-07 19:00:00,4,24.67
909,473,Tablet,Central,1,1439.58,1344.71,2023-02-07 20:00:00,2,6.59
910,95,Laptop,South,2,185.68,359.59,2023-02-07 21:00:00,5,3.17
911,881,Keyboard,West,3,1017.91,2771.57,2023-02-07 22:00:00,4,9.24
912,297,Monitor,West,3,971.78,2377.17,2023-02-07 23:00:00,2,18.46
913,593,Monitor,North,8,655.87,4861.31,2023-02-08 00:00:00,5,7.35
914,175,Phone,North,5,1747.29,7481.02,2023-02-08 01:00:00,5,14.37
915,222,Phone,East,8,382.34,2740.92,2023-02-08 02:00:00,4,10.39
916,615,Phone,North,6,737.3,4293.74,2023-02-08 03:00:00,1,2.94
917,54,Monitor,West,2,1559.63,2861.61,2023-02-08 04:00:00,1,8.26
918,695,Headphones,East,4,109.32,358.04,2023-02-08 05:00:00,5,18.12
919,863,Phone,North,9,1362.25,10384.43,2023-02-08 06:00:00,1,15.3
920,403,Tablet,South,4,1641.98,6371.54,2023-02-08 07:00:00,5,2.99
921,318,Keyboard,Central,5,1867.92,8958.54,2023-02-08 08:00:00,1,4.08
922,867,Mouse,North,5,1758.78,7385.12,2023-02-08 09:00:00,5,16.02
923,349,Monitor,North,8,672.8,4287.62,2023-02-08 10:00:00,5,20.34
924,443,Tablet,South,6,1193.41,6534.64,2023-02-08 11:00:00,5,8.74
925,833,Keyboard,West,7,200.72,1195.97,2023-02-08 12:00:00,5,14.88
926,580,Keyboard,South,6,552.85,3175.46,2023-02-08 13:00:00,3,4.27
927,540,Laptop,North,5,233.73,1077.73,2023-02-08 14:00:00,1,7.78
928,786,Tablet,West,5,664.62,3306.15,2023-02-08 15:00:00,5,0.51
929,282,Monitor,East,3,1756.62,4257.52,2023-02-08 16:00:00,2,19.21
930,360,Phone,North,7,726.98,4578.45,2023-02-08 17:00:00,4,10.03
931,915,Headphones,South,5,1145.7,4559.89,2023-02-08 18:00:00,2,20.4
932,823,Phone,East,7,895.09,5155.99,2023-02-08 19:00:00,2,17.71
933,631,Keyboard,Central,2,944.89,1498.22,2023-02-08 20:00:00,3,20.72
934,892,Keyboard,East,9,1940.67,16218.96,2023-02-08 21:00:00,1,7.14
935,953,Mouse,South,8,627.5,4787.57,2023-02-08 22:00:00,3,4.63
936,646,Phone,East,5,1273.28,4819.36,2023-02-08 23:00:00,1,24.3
937,641,Laptop,South,2,869.12,1426.57,2023-02-09 00:00:00,5,17.93
938,8,Keyboard,North,6,169.24,803.72,2023-02-09 01:00:00,3,20.85
939,993,Keyboard,West,8,1004.2,8007.09,2023-02-09 02:00:00,4,0.33
940,563,Headphones,Central,7,1636.02,10437.48,2023-02-09 03:00:00,1,8.86
941,491,Headphones,West,8,242.57,1580.2,2023-02-09 04:00:00,3,18.57
942,341,Mouse,West,4,185.7,728.32,2023-02-09 05:00:00,4,1.95
943,472,Tablet,West,3,349.58,900.03,2023-02-09 06:00:00,2,14.18
944,793,Mouse,South,7,1540.58,9626.93,2023-02-09 07:00:00,5,10.73
945,687,Mouse,South,2,1461.79,2910.72,2023-02-09 08:00:00,5,0.44
946,695,Headphones,Central,5,1151.78,5419.12,2023-02-09 09:00:00,2,5.9
947,704,Phone,South,7,963.04,6261.3,2023-02-09 10:00:00,3,7.12
948,249,Phone,South,1,1782.24,1732.34,2023-02-09 11:00:00,2,2.8
949,235,Phone,South,4,1545.06,5204.38,2023-02-09 12:00:00,4,15.79
950,83,Tablet,South,2,1633.29,3068.63,2023-02-09 13:00:00,1,6.06
951,93,Headphones,North,6,1635.86,9133.99,2023-02-09 14:00:00,3,6.94
952,885,Laptop,Central,1,1303.3,1010.58,2023-02-09 15:00:00,1,22.46
953,394,Monitor,South,7,943.13,5830.81,2023-02-09 16:00:00,2,11.68
954,824,Monitor,Central,3,1736.12,4697.94,2023-02-09 17:00:00,5,9.8
955,268,Laptop,East,1,1855.71,1519.83,2023-02-09 18:00:00,1,18.1
956,417,Phone,North,8,96.42,595.95,2023-02-09 19:00:00,1,22.74
957,632,Monitor,South,7,150.53,1047.07,2023-02-09 20:00:00,5,0.63
958,583,Tablet,North,2,1919.55,3408.74,2023-02-09 21:00:00,1,11.21
959,529,Headphones,North,7,590.46,3502.08,2023-02-09 22:00:00,1,15.27
960,253,Monitor,East,3,1753.07,4840.58,2023-02-09 23:00:00,5,7.96
961,957,Tablet,Central,9,808.15,5868.87,2023-02-10 00:00:00,5,19.31
962,122,Headphones,North,8,282.25,1709.53,2023-02-10 01:00:00,2,24.29
963,892,Tablet,West,5,206.86,790.31,2023-02-10 02:00:00,2,23.59
964,10,Laptop,East,7,355.19,2320.99,2023-02-10 03:00:00,1,6.65
965,799,Mouse,West,3,537.29,1520.64,2023-02-10 04:00:00,3,5.66
966,316,Laptop,East,1,1002.61,762.59,2023-02-10 05:00:00,2,23.94
967,838,Monitor,West,1,1417.92,1255.28,2023-02-10 06:00:00,2,11.47
968,273,Headphones,West,2,1973.48,3741.32,2023-02-10 07:00:00,3,5.21
969,306,Tablet,North,8,910.94,5999.82,2023-02-10 08:00:00,3,17.67
970,805,Monitor,North,1,1060.46,985.06,2023-02-10 09:00:00,5,7.11
971,210,Monitor,East,5,1067.54,4981.14,2023-02-10 10:00:00,2,6.68
972,958,Mouse,Central,9,1101.9,7737.32,2023-02-10 11:00:00,4,21.98
973,730,Phone,North,9,1059.59,9149.14,2023-02-10 12:00:00,4,4.06
974,753,Monitor,North,2,67.11,132.06,2023-02-10 13:00:00,1,1.61
975,886,Mouse,South,7,53.36,348.38,2023-02-10 14:00:00,2,6.73
976,464,Headphones,North,1,240.45,203.97,2023-02-10 15:00:00,4,15.17
977,712,Headphones,Central,3,248.04,721.2,2023-02-10 16:00:00,2,3.08
978,728,Tablet,South,6,1424.55,7539.57,2023-02-10 17:00:00,2,11.79
979,717,Phone,West,9,449.59,3411.85,2023-02-10 18:00:00,4,15.68
980,925,Mouse,West,2,1794.69,2827.71,2023-02-10 19:00:00,2,21.22
981,416,Laptop,South,7,1860.78,12276.5,2023-02-10 20:00:00,3,5.75
982,216,Headphones,South,4,1952.99,6215.98,2023-02-10 21:00:00,1,20.43
983,80,Phone,South,2,1881.21,3541.57,2023-02-10 22:00:00,5,5.87
984,779,Tablet,East,3,580.18,1446.04,2023-02-10 23:00:00,4,16.92
985,480,Laptop,Central,6,1044.06,5589.69,2023-02-11 00:00:00,5,10.77
986,902,Headphones,Central,9,392.14,3427.97,2023-02-11 01:00:00,1,2.87
987,891,Headphones,West,8,1622.11,10659.21,2023-02-11 02:00:00,3,17.86
988,547,Tablet,West,9,1782.44,15169.28,2023-02-11 03:00:00,3,5.44
989,801,Tablet,West,4,1710.01,6537.71,2023-02-11 04:00:00,3,4.42
990,18,Keyboard,North,4,895.07,3259.49,2023-02-11 05:00:00,3,8.96
991,165,Monitor,West,9,1529.41,11516.92,2023-02-11 06:00:00,4,16.33
992,525,Monitor,South,8,240.28,1809.79,2023-02-11 07:00:00,4,5.85
993,202,Laptop,West,2,128.48,245.17,2023-02-11 08:00:00,2,4.59
994,741,Monitor,South,8,1518.81,12120.1,2023-02-11 09:00:00,2,0.25
995,346,Laptop,East,1,879.44,775.75,2023-02-11 10:00:00,1,11.79
996,366,Phone,North,9,1991.32,16000.65,2023-02-11 11:00:00,2,10.72
997,977,Headphones,North,9,239.65,2030.67,2023-02-11 12:00:00,1,5.85
998,448,Keyboard,Central,8,1718.47,13563.54,2023-02-11 13:00:00,1,1.34
999,513,Keyboard,East,5,985.97,4400.88,2023-02-11 14:00:00,1,10.73
1000,319,Headphones,South,5,1662.94,6675.87,2023-02-11 15:00:00,3,19.71
1001,217,Tablet,East,3,1643.4,4048.68,2023-02-11 16:00:00,5,17.88
1002,34,Mouse,North,5,1836.18,7205.17,2023-02-11 17:00:00,5,21.52
1003,871,Mouse,South,4,630.81,2517.18,2023-02-11 18:00:00,4,0.24
1004,266,Monitor,East,1,1902.11,1442.56,2023-02-11 19:00:00,1,24.16
1005,640,Tablet,North,9,345.75,2846.01,2023-02-11 20:00:00,3,8.54
1006,724,Laptop,South,4,209.84,631.53,2023-02-11 21:00:00,2,24.76
1007,775,Phone,South,3,891.65,2505.89,2023-02-11 22:00:00,2,6.32
1008,824,Keyboard,North,6,1665.23,8813.4,2023-02-11 23:00:00,4,11.79
1009,80,Monitor,South,1,973.17,887.04,2023-02-12 00:00:00,4,8.85
1010,677,Headphones,North,5,1667.11,7594.52,2023-02-12 01:00:00,1,8.89
1011,413,Tablet,West,7,1472.89,8138.9,2023-02-12 02:00:00,1,21.06
1012,252,Keyboard,West,2,458.39,745.71,2023-02-12 03:00:00,2,18.66
1013,12,Laptop,South,9,1900.32,12861.37,2023-02-12 04:00:00,2,24.8
